epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
25,0.5257,0.5324,0.7422549158296788,0.741,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
26,0.5258,0.5323,0.7392841986136653,0.7371,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
27,0.5255,0.5314,0.744235393973688,0.7432,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
28,0.5246,0.5325,0.7411232140331023,0.7407,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
29,0.5229,0.5306,0.7453670957702645,0.7443,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
30,0.5254,0.5303,0.7402744376856698,0.7384,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
31,0.5261,0.5297,0.7418305276559627,0.7402,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
32,0.5248,0.5292,0.7448012448719762,0.7436,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
33,0.5222,0.529,0.7399915122365257,0.7381,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
34,0.522,0.5288,0.744235393973688,0.7434,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
35,0.5221,0.5281,0.7435280803508275,0.7422,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
36,0.5222,0.5284,0.7445183194228321,0.7439,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
37,0.5217,0.5273,0.7438110057999717,0.7426,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
38,0.5217,0.5271,0.7432451549016834,0.7416,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
39,0.5215,0.5275,0.7436695430753997,0.7431,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
40,0.5206,0.5273,0.7440939312491158,0.7435,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
41,0.5219,0.5265,0.740557363134814,0.7384,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
42,0.5208,0.5259,0.74437685669826,0.7434,SmallMLP-Tanh-Adagrad-0.01-0_Batch-128
